Date,Open,High,Low,Close,Adj Close,Volume
2020-04-30,8000.000000,8450.000000,8000.000000,8275.000000,7818.739258,28226900
2020-05-04,8250.000000,8250.000000,7850.000000,7925.000000,7488.036621,17119000
2020-05-05,8000.000000,8300.000000,7975.000000,8300.000000,7842.360352,18737600
2020-05-06,8300.000000,8325.000000,8050.000000,8100.000000,7653.388184,11498100
2020-05-08,8125.000000,8200.000000,7925.000000,8050.000000,7606.144531,11108900
2020-05-11,8050.000000,8250.000000,8050.000000,8075.000000,7629.766113,8239200
2020-05-12,8100.000000,8225.000000,8025.000000,8175.000000,7724.252441,11132700
2020-05-13,8175.000000,8250.000000,8050.000000,8250.000000,7795.116699,9910100
2020-05-14,8225.000000,8300.000000,8125.000000,8300.000000,7842.360352,11861700
2020-05-15,8300.000000,8600.000000,8275.000000,8575.000000,8102.198242,23052700
2020-05-18,8800.000000,8800.000000,8325.000000,8475.000000,8007.711426,13193900
2020-05-19,8425.000000,8575.000000,8250.000000,8250.000000,7795.116699,12088400
2020-05-20,8250.000000,8350.000000,8000.000000,8050.000000,7606.144531,16948600
2020-05-26,8050.000000,8275.000000,8050.000000,8150.000000,7700.630859,27690800
2020-05-27,8000.000000,8250.000000,8000.000000,8200.000000,7747.873535,15919300
2020-05-28,8200.000000,8300.000000,8000.000000,8025.000000,7582.522949,27680500
2020-05-29,8050.000000,8125.000000,7750.000000,7750.000000,7322.685547,90601000
2020-06-02,7850.000000,8200.000000,7800.000000,8100.000000,7653.388184,27780700
2020-06-03,8200.000000,8450.000000,8125.000000,8225.000000,7771.495605,23576100
2020-06-04,8250.000000,8325.000000,8100.000000,8175.000000,7724.252441,16634700
2020-06-05,8175.000000,8200.000000,7975.000000,8050.000000,7606.144531,18066100
2020-06-08,8100.000000,8225.000000,8025.000000,8200.000000,7747.873535,12675400
2020-06-09,8250.000000,8475.000000,8200.000000,8300.000000,7842.360352,26608700
2020-06-10,8475.000000,8475.000000,8150.000000,8200.000000,7747.873535,15919600
2020-06-11,8200.000000,8300.000000,8100.000000,8200.000000,7747.873535,19429200
2020-06-12,8200.000000,8200.000000,8000.000000,8200.000000,7747.873535,10835600
2020-06-15,8200.000000,8300.000000,8175.000000,8275.000000,7818.739258,14159100
2020-06-16,8325.000000,8400.000000,8250.000000,8275.000000,7818.739258,12197800
2020-06-17,8275.000000,8325.000000,8150.000000,8275.000000,7818.739258,10800100
2020-06-18,8225.000000,8225.000000,8050.000000,8050.000000,7606.144531,15200400
2020-06-19,8100.000000,8150.000000,8050.000000,8050.000000,7606.144531,12756000
2020-06-22,8150.000000,8150.000000,8025.000000,8050.000000,7606.144531,11487400
2020-06-23,8050.000000,8100.000000,8000.000000,8000.000000,7558.901367,5947400
2020-06-24,8050.000000,8125.000000,8000.000000,8075.000000,7629.766113,10739900
2020-06-25,8050.000000,8100.000000,7900.000000,7900.000000,7464.415527,13066500
2020-06-26,8025.000000,8025.000000,7825.000000,7900.000000,7464.415527,15566700
2020-06-29,7925.000000,7950.000000,7800.000000,7925.000000,7488.036621,11377500
2020-06-30,7925.000000,8000.000000,7850.000000,7900.000000,7464.415527,10394200
2020-07-01,7925.000000,7950.000000,7750.000000,7800.000000,7369.928711,10729600
2020-07-02,7800.000000,8050.000000,7800.000000,8050.000000,7606.144531,15082500
2020-07-03,8000.000000,8075.000000,7900.000000,7900.000000,7464.415527,8394200
2020-07-06,7950.000000,8000.000000,7875.000000,7900.000000,7464.415527,17782600
2020-07-07,7925.000000,8000.000000,7850.000000,7925.000000,7488.036621,14181500
2020-07-08,7925.000000,8150.000000,7900.000000,8100.000000,7653.388184,19068800
2020-07-09,8100.000000,8175.000000,7975.000000,7975.000000,7535.279785,12857400
2020-07-10,7950.000000,8000.000000,7925.000000,7925.000000,7488.036621,9371900
2020-07-13,7950.000000,8050.000000,7925.000000,8025.000000,7582.522949,7824700
2020-07-14,8025.000000,8100.000000,8000.000000,8075.000000,7629.766113,6440700
2020-07-15,8100.000000,8125.000000,8050.000000,8050.000000,7606.144531,10766900
2020-07-16,8050.000000,8150.000000,8050.000000,8100.000000,7653.388184,10655000
2020-07-17,8100.000000,8125.000000,7900.000000,8125.000000,7677.008789,5335500
2020-07-20,8125.000000,8150.000000,8025.000000,8125.000000,7677.008789,9056400
2020-07-21,8125.000000,8125.000000,8000.000000,8000.000000,7558.901367,12476400
2020-07-22,8100.000000,8200.000000,8000.000000,8000.000000,7558.901367,10728700
2020-07-23,8025.000000,8075.000000,7975.000000,8050.000000,7606.144531,18413300
2020-07-24,8075.000000,8100.000000,8000.000000,8050.000000,7606.144531,12211100
2020-07-27,8100.000000,8100.000000,8000.000000,8075.000000,7629.766113,6391600
2020-07-28,8075.000000,8150.000000,8075.000000,8150.000000,7700.630859,16665100
2020-07-29,8150.000000,8300.000000,8125.000000,8250.000000,7795.116699,18793500
2020-07-30,8250.000000,8400.000000,8200.000000,8400.000000,7936.847168,19708600
2020-08-03,8400.000000,8450.000000,8100.000000,8250.000000,7795.116699,19125400
2020-08-04,8350.000000,8350.000000,8150.000000,8225.000000,7771.495605,13251900
2020-08-05,8225.000000,8250.000000,8100.000000,8250.000000,7897.861328,10465900
2020-08-06,8275.000000,8300.000000,8150.000000,8175.000000,7826.062500,12406300
2020-08-07,8175.000000,8225.000000,8075.000000,8125.000000,7778.196289,8987900
2020-08-10,8125.000000,8200.000000,8100.000000,8100.000000,7754.264160,7982000
2020-08-11,8125.000000,8150.000000,8050.000000,8050.000000,7706.397949,16657800
2020-08-12,8075.000000,8125.000000,8025.000000,8050.000000,7706.397949,11451200
2020-08-13,8075.000000,8175.000000,8050.000000,8175.000000,7826.062500,11271500
2020-08-14,8175.000000,8250.000000,8150.000000,8200.000000,7849.995117,13065900
2020-08-18,8225.000000,8250.000000,8175.000000,8225.000000,7873.928711,12267900
2020-08-19,8225.000000,8275.000000,8200.000000,8200.000000,7849.995117,9945900
2020-08-24,8225.000000,8275.000000,8175.000000,8175.000000,7826.062500,8029000
2020-08-25,8175.000000,8250.000000,8175.000000,8200.000000,7849.995117,11597200
2020-08-26,8200.000000,8250.000000,8200.000000,8200.000000,7849.995117,14121900
2020-08-27,8200.000000,8250.000000,8175.000000,8250.000000,7897.861328,11343100
2020-08-28,8250.000000,8275.000000,8200.000000,8250.000000,7897.861328,13210800
2020-08-31,8275.000000,8275.000000,8150.000000,8225.000000,7873.928711,17339800
2020-09-01,8350.000000,8350.000000,8150.000000,8225.000000,7873.928711,15367200
2020-09-02,8300.000000,8300.000000,8125.000000,8150.000000,7802.129883,17081900
2020-09-03,8150.000000,8225.000000,8150.000000,8175.000000,7826.062500,9683100
2020-09-04,8200.000000,8400.000000,8125.000000,8400.000000,8041.458984,14782100
2020-09-07,8400.000000,8400.000000,8250.000000,8375.000000,8017.525879,14396400
2020-09-08,8375.000000,8375.000000,8325.000000,8375.000000,8017.525879,5156800
2020-09-09,8225.000000,8325.000000,8225.000000,8250.000000,7897.861328,11364100
2020-09-10,8200.000000,8200.000000,7900.000000,7975.000000,7634.599121,25116900
2020-09-11,7850.000000,8300.000000,7800.000000,8300.000000,7945.727051,8948800
2020-09-14,8325.000000,8325.000000,8125.000000,8200.000000,7849.995117,17218200
2020-09-15,8200.000000,8225.000000,8050.000000,8100.000000,7754.264160,11223900
2020-09-16,8100.000000,8150.000000,8000.000000,8000.000000,7658.532227,3827300
2020-09-17,8025.000000,8100.000000,8000.000000,8075.000000,7730.331543,2734700
2020-09-18,8100.000000,8125.000000,8025.000000,8025.000000,7682.465332,8783200
2020-09-21,8025.000000,8075.000000,7950.000000,8000.000000,7658.532227,3295800
2020-09-22,7900.000000,8000.000000,7900.000000,7950.000000,7610.666504,7428400
2020-09-23,7950.000000,8000.000000,7900.000000,7925.000000,7586.733398,9067300
2020-09-24,7850.000000,7900.000000,7775.000000,7800.000000,7467.068848,7510400
2020-09-25,7850.000000,7975.000000,7775.000000,7925.000000,7586.733398,8029400
2020-09-28,7875.000000,7950.000000,7875.000000,7900.000000,7562.800781,5378100
2020-09-29,7900.000000,8200.000000,7900.000000,7975.000000,7634.599121,7464700
2020-09-30,8050.000000,8100.000000,7950.000000,8100.000000,7754.264160,5521300
2020-10-01,8075.000000,8100.000000,7975.000000,8025.000000,7682.465332,4384800
2020-10-02,7950.000000,8000.000000,7950.000000,8000.000000,7658.532227,3689800
2020-10-05,8100.000000,8100.000000,8000.000000,8075.000000,7730.331543,7906400
2020-10-06,8100.000000,8125.000000,7950.000000,7975.000000,7634.599121,6818900
2020-10-07,7975.000000,8025.000000,7925.000000,8000.000000,7658.532227,7614400
2020-10-08,8000.000000,8050.000000,7950.000000,8025.000000,7682.465332,5225600
2020-10-09,8025.000000,8050.000000,7975.000000,8050.000000,7706.397949,4652000
2020-10-12,8100.000000,8100.000000,7950.000000,7950.000000,7610.666504,6704300
2020-10-13,7950.000000,7975.000000,7900.000000,7975.000000,7634.599121,5744000
2020-10-14,7975.000000,7975.000000,7900.000000,7925.000000,7586.733398,9576500
2020-10-15,7925.000000,7975.000000,7900.000000,7925.000000,7586.733398,6237200
2020-10-16,7925.000000,8000.000000,7900.000000,8000.000000,7658.532227,4947200
2020-10-19,8000.000000,8025.000000,7900.000000,7900.000000,7562.800781,6586600
2020-10-20,7950.000000,8000.000000,7900.000000,8000.000000,7658.532227,4784600
2020-10-21,8000.000000,8025.000000,7950.000000,7950.000000,7610.666504,8550600
2020-10-22,7950.000000,8000.000000,7850.000000,7850.000000,7514.934570,9883400
2020-10-23,7825.000000,7950.000000,7800.000000,7925.000000,7586.733398,7956200
2020-10-26,7950.000000,7950.000000,7875.000000,7875.000000,7538.868164,5298300
2020-10-27,7875.000000,7900.000000,7750.000000,7825.000000,7491.001953,13298500
2020-11-02,7825.000000,7825.000000,7600.000000,7625.000000,7299.538574,17741500
2020-11-03,7725.000000,7850.000000,7650.000000,7825.000000,7491.001953,8572700
2020-11-04,7850.000000,7950.000000,7800.000000,7800.000000,7467.068848,6185300
2020-11-05,7950.000000,7975.000000,7775.000000,7900.000000,7562.800781,9875000
2020-11-06,7900.000000,8100.000000,7825.000000,8075.000000,7730.331543,18386900
2020-11-09,8075.000000,8100.000000,7850.000000,7950.000000,7610.666504,15537900
2020-11-10,8050.000000,8050.000000,7800.000000,7800.000000,7467.068848,25530300
2020-11-11,7850.000000,7875.000000,7750.000000,7750.000000,7419.203613,22515700
2020-11-12,7750.000000,7825.000000,7750.000000,7800.000000,7467.068848,11094800
2020-11-13,7825.000000,7875.000000,7750.000000,7750.000000,7419.203613,6119200
2020-11-16,7800.000000,7850.000000,7700.000000,7725.000000,7395.270020,14162300
2020-11-17,7725.000000,7800.000000,7725.000000,7775.000000,7443.135742,16284000
2020-11-18,7800.000000,7900.000000,7800.000000,7800.000000,7467.068848,20505800
2020-11-19,7800.000000,7850.000000,7750.000000,7775.000000,7443.135742,12509800
2020-11-20,7775.000000,7825.000000,7725.000000,7725.000000,7395.270020,11720600
2020-11-23,7800.000000,7875.000000,7750.000000,7825.000000,7491.001953,13048300
2020-11-24,7850.000000,7900.000000,7850.000000,7850.000000,7514.934570,13733400
2020-11-25,7850.000000,7900.000000,7725.000000,7725.000000,7395.270020,20714100
2020-11-26,7750.000000,7800.000000,7750.000000,7750.000000,7419.203613,9155400
2020-11-27,7750.000000,7800.000000,7725.000000,7750.000000,7419.203613,17354300
2020-11-30,7750.000000,7800.000000,7675.000000,7725.000000,7395.270020,43997600
2020-12-01,7650.000000,7750.000000,7650.000000,7700.000000,7455.299805,15747200
2020-12-02,7725.000000,7725.000000,7625.000000,7650.000000,7406.888672,23596500
2020-12-03,7650.000000,7675.000000,7525.000000,7550.000000,7310.066895,30312300
2020-12-04,7575.000000,7650.000000,7575.000000,7600.000000,7358.478027,10334600
2020-12-07,7625.000000,7750.000000,7625.000000,7675.000000,7431.094238,18574500
2020-12-08,7700.000000,7800.000000,7600.000000,7625.000000,7382.683105,21827800
2020-12-10,7675.000000,7725.000000,7550.000000,7550.000000,7310.066895,19499000
2020-12-11,7575.000000,7600.000000,7450.000000,7475.000000,7237.450195,18572300
2020-12-14,7500.000000,7550.000000,7475.000000,7500.000000,7261.655762,14561300
2020-12-15,7500.000000,7550.000000,7450.000000,7475.000000,7237.450195,11350700
2020-12-16,7500.000000,7575.000000,7475.000000,7500.000000,7261.655762,14947200
2020-12-17,7500.000000,7550.000000,7425.000000,7425.000000,7189.039063,19682500
2020-12-18,7425.000000,7675.000000,7425.000000,7600.000000,7358.478027,35360700
2020-12-21,7600.000000,7700.000000,7600.000000,7625.000000,7382.683105,20648100
2020-12-22,7625.000000,7650.000000,7450.000000,7475.000000,7237.450195,13101600
2020-12-23,7550.000000,7550.000000,7300.000000,7425.000000,7189.039063,13560700
2020-12-28,7500.000000,7500.000000,7375.000000,7450.000000,7213.244629,8543700
2020-12-29,7450.000000,7475.000000,7350.000000,7350.000000,7116.422363,8044100
2020-12-30,7450.000000,7550.000000,7350.000000,7350.000000,7116.422363,11852400
2021-01-04,7450.000000,7500.000000,7350.000000,7475.000000,7237.450195,8203000
2021-01-05,7475.000000,7500.000000,7375.000000,7375.000000,7140.627930,11869900
2021-01-06,7375.000000,7400.000000,7175.000000,7200.000000,6971.189453,24431200
2021-01-07,7200.000000,7250.000000,7125.000000,7200.000000,6971.189453,14692600
2021-01-08,7250.000000,7275.000000,7125.000000,7175.000000,6946.983887,24667000
2021-01-11,7175.000000,7350.000000,7100.000000,7200.000000,6971.189453,25591700
2021-01-12,7250.000000,7275.000000,7100.000000,7100.000000,6874.367188,20896700
2021-01-13,7200.000000,7200.000000,7000.000000,7025.000000,6801.750488,28188400
2021-01-14,7025.000000,7075.000000,7000.000000,7000.000000,6777.544922,27720000
2021-01-15,7000.000000,7050.000000,6925.000000,6950.000000,6729.134277,18780400
2021-01-18,6950.000000,7525.000000,6900.000000,7500.000000,7261.655762,44943900
2021-01-19,7800.000000,8000.000000,7525.000000,7575.000000,7334.272461,108575300
2021-01-20,7600.000000,7675.000000,7325.000000,7400.000000,7164.833984,34817000
2021-01-21,7400.000000,7500.000000,7325.000000,7325.000000,7092.216797,16702700
2021-01-22,7375.000000,7400.000000,7225.000000,7275.000000,7043.806152,14718800
2021-01-25,7275.000000,7325.000000,7025.000000,7250.000000,7019.600586,17025000
2021-01-26,7275.000000,7475.000000,7175.000000,7250.000000,7019.600586,17948000
2021-01-27,7325.000000,7350.000000,7050.000000,7125.000000,6898.572754,14628000
2021-01-28,7100.000000,7175.000000,6925.000000,7075.000000,6850.162109,20723700
2021-01-29,7075.000000,7225.000000,6900.000000,6925.000000,6704.928711,36432100
2021-02-01,6900.000000,7100.000000,6800.000000,7025.000000,6801.750488,15324400
2021-02-02,7100.000000,7125.000000,6950.000000,7000.000000,6777.544922,11678200
2021-02-03,7100.000000,7325.000000,7000.000000,7175.000000,6946.983887,16730800
2021-02-04,7250.000000,7325.000000,7175.000000,7300.000000,7068.011719,17606900
2021-02-05,7325.000000,7350.000000,7200.000000,7225.000000,6995.395020,11295000
2021-02-08,7225.000000,7250.000000,7100.000000,7100.000000,6874.367188,14010900
2021-02-09,7150.000000,7175.000000,7025.000000,7100.000000,6874.367188,10394200
2021-02-10,7150.000000,7150.000000,7025.000000,7150.000000,6922.778320,6019200
2021-02-11,7175.000000,7175.000000,7100.000000,7175.000000,6946.983887,3700200
2021-02-15,7175.000000,7175.000000,7025.000000,7050.000000,6825.956543,8252200
2021-02-16,7100.000000,7100.000000,7000.000000,7025.000000,6801.750488,11529000
2021-02-17,7000.000000,7100.000000,6975.000000,7100.000000,6874.367188,6980200
2021-02-18,7075.000000,7100.000000,6975.000000,6975.000000,6753.339844,11085900
2021-02-19,6975.000000,6975.000000,6900.000000,6950.000000,6729.134277,8791400
2021-02-22,6975.000000,7000.000000,6875.000000,6875.000000,6656.517578,14949100
2021-02-23,6900.000000,6925.000000,6800.000000,6850.000000,6632.312012,12860600
2021-02-24,6850.000000,6950.000000,6850.000000,6850.000000,6632.312012,10340700
2021-02-25,6850.000000,6900.000000,6750.000000,6775.000000,6559.695801,14021800
2021-02-26,6750.000000,7000.000000,6675.000000,7000.000000,6777.544922,26873400
2021-03-01,7000.000000,7000.000000,6800.000000,6825.000000,6608.106445,13054100
2021-03-02,6825.000000,6850.000000,6725.000000,6825.000000,6608.106445,17348900
2021-03-03,6825.000000,6900.000000,6775.000000,6875.000000,6656.517578,8276700
2021-03-04,6875.000000,6875.000000,6725.000000,6725.000000,6511.284668,10778200
2021-03-05,6700.000000,6750.000000,6675.000000,6725.000000,6511.284668,6029300
2021-03-08,6800.000000,6800.000000,6625.000000,6650.000000,6438.667969,10141900
2021-03-09,6700.000000,6700.000000,6475.000000,6550.000000,6341.845703,18687300
2021-03-10,6575.000000,6625.000000,6525.000000,6575.000000,6366.051758,6458000
2021-03-12,6575.000000,6700.000000,6575.000000,6700.000000,6487.078613,6978300
2021-03-15,6700.000000,6725.000000,6575.000000,6575.000000,6366.051758,12546500
2021-03-16,6575.000000,6650.000000,6525.000000,6550.000000,6341.845703,12107300
2021-03-17,6550.000000,6600.000000,6475.000000,6475.000000,6269.229492,10231700
2021-03-18,6500.000000,6600.000000,6500.000000,6600.000000,6390.256836,12740200
2021-03-19,6600.000000,6750.000000,6525.000000,6750.000000,6535.490234,24004400
2021-03-22,6750.000000,6775.000000,6675.000000,6700.000000,6487.078613,6044900
2021-03-23,6675.000000,6800.000000,6675.000000,6750.000000,6535.490234,8836500
2021-03-24,6725.000000,6750.000000,6550.000000,6575.000000,6366.051758,11037200
2021-03-25,6600.000000,6650.000000,6500.000000,6650.000000,6438.667969,10704500
2021-03-26,6650.000000,6700.000000,6600.000000,6600.000000,6390.256836,5548000
2021-03-29,6600.000000,6775.000000,6575.000000,6725.000000,6511.284668,11959200
2021-03-30,6700.000000,6725.000000,6525.000000,6550.000000,6341.845703,14708700
2021-03-31,6600.000000,6600.000000,6450.000000,6575.000000,6366.051758,14361800
2021-04-01,6575.000000,6700.000000,6525.000000,6625.000000,6414.462402,9105000
2021-04-05,6625.000000,6625.000000,6475.000000,6475.000000,6269.229492,5799200
2021-04-06,6500.000000,6525.000000,6450.000000,6475.000000,6269.229492,5009900
2021-04-07,6475.000000,6550.000000,6450.000000,6525.000000,6317.640137,5096500
2021-04-08,6525.000000,6800.000000,6525.000000,6600.000000,6390.256836,10879400
2021-04-09,6600.000000,6625.000000,6475.000000,6475.000000,6269.229492,9479200
2021-04-12,6500.000000,6550.000000,6300.000000,6325.000000,6123.996094,15823700
2021-04-13,6350.000000,6350.000000,6150.000000,6225.000000,6027.174316,12975200
2021-04-14,6250.000000,6325.000000,6225.000000,6300.000000,6099.790527,5450700
2021-04-15,6300.000000,6400.000000,6225.000000,6400.000000,6196.612793,8910100
2021-04-16,6400.000000,6450.000000,6250.000000,6325.000000,6123.996094,7481000
2021-04-19,6350.000000,6375.000000,6225.000000,6300.000000,6099.790527,7032700
2021-04-20,6300.000000,6300.000000,6150.000000,6225.000000,6027.174316,13695800
2021-04-21,6150.000000,6200.000000,6100.000000,6100.000000,5906.146484,14082200
2021-04-22,6100.000000,6150.000000,6075.000000,6125.000000,5930.352051,12095300
2021-04-23,6150.000000,6150.000000,6025.000000,6075.000000,5881.941406,11471100
2021-04-26,6075.000000,6200.000000,6075.000000,6125.000000,5930.352051,8628200
2021-04-27,6200.000000,6200.000000,6025.000000,6025.000000,5833.529785,10560300
2021-04-28,6025.000000,6075.000000,6000.000000,6075.000000,5881.941406,9453200
2021-04-29,6100.000000,6125.000000,6000.000000,6050.000000,5857.735352,21365800
2021-04-30,6050.000000,6100.000000,5925.000000,6000.000000,5809.324219,22253900
2021-05-03,6000.000000,6000.000000,5900.000000,5900.000000,5712.502441,11454300
2021-05-04,5900.000000,5950.000000,5700.000000,5750.000000,5567.269531,27736500
2021-05-05,5750.000000,5900.000000,5725.000000,5775.000000,5591.475098,23481700
2021-05-06,5750.000000,5775.000000,5550.000000,5550.000000,5373.625000,41445900
2021-05-07,5550.000000,5625.000000,5500.000000,5525.000000,5349.419434,32723800
2021-05-10,5550.000000,5875.000000,5550.000000,5700.000000,5518.857910,42701900
2021-05-11,5650.000000,5825.000000,5600.000000,5625.000000,5446.241699,28767800
2021-05-17,5650.000000,5725.000000,5500.000000,5600.000000,5422.036133,20202700
2021-05-18,5650.000000,5650.000000,5525.000000,5575.000000,5397.831055,12773900
2021-05-19,5550.000000,5550.000000,5425.000000,5450.000000,5276.803223,16176000
2021-05-20,5450.000000,5625.000000,5450.000000,5625.000000,5446.241699,20439300
2021-05-21,5650.000000,5675.000000,5550.000000,5575.000000,5397.831055,12760600
2021-05-24,5650.000000,5750.000000,5575.000000,5725.000000,5543.063965,19589000
2021-05-25,5750.000000,5750.000000,5575.000000,5675.000000,5494.652832,23086400
2021-05-27,5725.000000,5850.000000,5675.000000,5825.000000,5639.885742,53308600
2021-05-28,5850.000000,5850.000000,5625.000000,5775.000000,5591.475098,26276900
2021-05-31,5775.000000,5850.000000,5700.000000,5850.000000,5664.091309,17773400
2021-06-02,6000.000000,6000.000000,5725.000000,5850.000000,5664.091309,31109000
2021-06-03,5800.000000,5800.000000,5675.000000,5775.000000,5591.475098,21195800
2021-06-04,5775.000000,5775.000000,5650.000000,5650.000000,5470.447266,15902700
2021-06-07,5650.000000,5700.000000,5625.000000,5625.000000,5446.241699,18097900
2021-06-08,5575.000000,5575.000000,5450.000000,5475.000000,5396.954590,18894700
2021-06-09,5475.000000,5500.000000,5250.000000,5300.000000,5224.449219,41615400
2021-06-10,5375.000000,5425.000000,5275.000000,5300.000000,5224.449219,22243100
2021-06-11,5300.000000,5350.000000,5225.000000,5350.000000,5273.736328,23436200
2021-06-14,5350.000000,5375.000000,5250.000000,5250.000000,5175.162109,11521500
2021-06-15,5225.000000,5250.000000,5125.000000,5175.000000,5101.230957,26706500
2021-06-16,5150.000000,5275.000000,5100.000000,5200.000000,5125.874512,23034600
2021-06-17,5175.000000,5175.000000,5075.000000,5075.000000,5002.656738,19772100
2021-06-18,5075.000000,5075.000000,4900.000000,4900.000000,4830.151367,57214300
2021-06-21,4800.000000,5150.000000,4710.000000,5100.000000,5027.300293,34387400
2021-06-22,5100.000000,5125.000000,5000.000000,5050.000000,4978.012695,17867700
2021-06-23,5050.000000,5100.000000,4990.000000,4990.000000,4918.868164,9268200
2021-06-24,4990.000000,5050.000000,4960.000000,4960.000000,4889.295898,5114800
2021-06-25,5025.000000,5025.000000,4950.000000,5000.000000,4928.725586,13206100
2021-06-28,5025.000000,5100.000000,4900.000000,5025.000000,4953.369141,15756100
2021-06-29,5100.000000,5150.000000,4960.000000,5000.000000,4928.725586,17471600
2021-06-30,5000.000000,5000.000000,4950.000000,4950.000000,4879.438477,13308000
2021-07-01,4950.000000,5250.000000,4950.000000,5225.000000,5150.518555,24688000
2021-07-02,5200.000000,5200.000000,5075.000000,5150.000000,5076.587402,22708800
2021-07-05,5150.000000,5150.000000,4940.000000,4950.000000,4879.438477,20589900
2021-07-06,4960.000000,5025.000000,4930.000000,5000.000000,4928.725586,11307700
2021-07-07,4960.000000,4980.000000,4900.000000,4930.000000,4859.723633,19448300
2021-07-08,4950.000000,4960.000000,4860.000000,4860.000000,4790.721191,14979500
2021-07-09,4850.000000,4890.000000,4810.000000,4890.000000,4820.293457,13202300
2021-07-12,4900.000000,5075.000000,4900.000000,5025.000000,4953.369141,27418800
2021-07-13,5100.000000,5200.000000,5025.000000,5100.000000,5027.300293,29032400
2021-07-14,5100.000000,5125.000000,4910.000000,5100.000000,5027.300293,23386200
2021-07-15,5025.000000,5175.000000,5025.000000,5150.000000,5076.587402,14978400
2021-07-16,5150.000000,5200.000000,5050.000000,5150.000000,5076.587402,9184800
2021-07-19,5100.000000,5125.000000,5025.000000,5075.000000,5002.656738,7018000
2021-07-21,5075.000000,5150.000000,5050.000000,5125.000000,5051.943848,11283600
2021-07-22,5125.000000,5150.000000,5000.000000,5025.000000,4953.369141,20499500
2021-07-23,4960.000000,4960.000000,4800.000000,4800.000000,4731.576660,74486500
2021-07-26,4800.000000,4820.000000,4700.000000,4700.000000,4633.001953,33290700
2021-07-27,4700.000000,4700.000000,4460.000000,4500.000000,4435.853027,55131100
2021-07-28,4500.000000,4540.000000,4420.000000,4450.000000,4386.565918,17865300
2021-07-29,4450.000000,4460.000000,4330.000000,4330.000000,4268.276367,35079600
2021-07-30,4390.000000,4410.000000,4220.000000,4220.000000,4159.844238,59329000
2021-08-02,4220.000000,4400.000000,4210.000000,4400.000000,4337.278809,47024900
2021-08-03,4400.000000,4470.000000,4370.000000,4380.000000,4317.563477,25149400
2021-08-04,4400.000000,4420.000000,4300.000000,4330.000000,4268.276367,25519900
2021-08-05,4330.000000,4450.000000,4260.000000,4440.000000,4376.708496,47119200
2021-08-06,4440.000000,4480.000000,4400.000000,4420.000000,4356.993652,23050300
2021-08-09,4410.000000,4420.000000,4300.000000,4310.000000,4248.561523,17401800
2021-08-10,4300.000000,4320.000000,4220.000000,4250.000000,4189.416992,20393900
2021-08-12,4290.000000,4330.000000,4170.000000,4210.000000,4149.986816,28977900
2021-08-13,4230.000000,4260.000000,4210.000000,4250.000000,4189.416992,10076000
2021-08-16,4240.000000,4250.000000,4130.000000,4150.000000,4090.842285,17673100
2021-08-18,4170.000000,4280.000000,4150.000000,4230.000000,4169.702148,32100800
2021-08-19,4250.000000,4260.000000,4100.000000,4110.000000,4051.412598,18192800
2021-08-20,4090.000000,4120.000000,4050.000000,4070.000000,4011.982666,12646500
2021-08-23,4080.000000,4140.000000,4030.000000,4060.000000,4002.125244,22533200
2021-08-24,4060.000000,4100.000000,4040.000000,4080.000000,4021.840088,18406800
2021-08-25,4110.000000,4180.000000,4100.000000,4170.000000,4110.557129,22682800
2021-08-26,4170.000000,4170.000000,4050.000000,4090.000000,4031.697510,19988900
2021-08-27,4060.000000,4070.000000,4010.000000,4030.000000,3972.552979,21212400
2021-08-30,4040.000000,4130.000000,4030.000000,4130.000000,4071.127441,21892200
2021-08-31,4110.000000,4150.000000,4050.000000,4050.000000,3992.267822,38977800
2021-09-01,4070.000000,4110.000000,4060.000000,4100.000000,4041.554932,23793400
2021-09-02,4110.000000,4150.000000,4100.000000,4150.000000,4090.842285,12173000
2021-09-03,4170.000000,4250.000000,4150.000000,4240.000000,4179.559570,22908300
2021-09-06,4240.000000,4300.000000,4210.000000,4250.000000,4189.416992,18434200
2021-09-07,4250.000000,4290.000000,4250.000000,4250.000000,4189.416992,16097400
2021-09-08,4250.000000,4270.000000,4070.000000,4100.000000,4041.554932,27585800
2021-09-09,4100.000000,4150.000000,4070.000000,4100.000000,4041.554932,22145100
2021-09-10,4130.000000,4150.000000,4080.000000,4080.000000,4021.840088,14311100
2021-09-13,4080.000000,4100.000000,4030.000000,4040.000000,3982.410400,16431100
2021-09-14,4050.000000,4090.000000,4030.000000,4050.000000,3992.267822,15456600
2021-09-15,4050.000000,4080.000000,4030.000000,4040.000000,3982.410400,16681800
2021-09-16,4050.000000,4070.000000,4000.000000,4010.000000,3952.837891,20730600
2021-09-17,4010.000000,4020.000000,3950.000000,3950.000000,3893.693359,42311400
2021-09-20,3950.000000,3960.000000,3860.000000,3880.000000,3824.691162,25006900
2021-09-21,3860.000000,3870.000000,3800.000000,3840.000000,3785.261230,27510700
2021-09-22,3840.000000,4060.000000,3840.000000,4040.000000,3982.410400,53992900
2021-09-23,4050.000000,4080.000000,4010.000000,4050.000000,3992.267822,30884400
2021-09-24,4040.000000,4060.000000,3950.000000,3970.000000,3913.408203,28440200
2021-09-27,3970.000000,3970.000000,3850.000000,3860.000000,3804.976318,26324200
2021-09-28,3860.000000,3870.000000,3810.000000,3820.000000,3765.546387,14852900
